    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,
    0.000000,    0.029260,    0.058964,    0.089575,    0.121595,    0.155593,    0.192236,    0.232339,    0.276932,    0.327371,    0.385503,    0.453949,    0.536595,    0.639490,    0.772628,    0.953739,    1.217166,    1.636904,    2.393250,    3.987219,    8.000000,
    0.000000,    0.058076,    0.117022,    0.177742,    0.241215,    0.308544,    0.381016,    0.460190,    0.548023,    0.647053,    0.760696,    0.893703,    1.052944,    1.248740,    1.497287,    1.825166,    2.278024,    2.937201,    3.948879,    5.555627,    8.000000,
    0.000000,    0.086024,    0.173308,    0.263159,    0.356984,    0.456357,    0.563100,    0.679390,    0.807922,    0.952131,    1.116530,    1.307231,    1.532743,    1.805246,    2.142618,    2.571617,    3.132566,    3.884998,    4.909442,    6.286408,    8.000000,
    0.000000,    0.112716,    0.227032,    0.344606,    0.467211,    0.596809,    0.735644,    0.886357,    1.052154,    1.237026,    1.446072,    1.685957,    1.965559,    2.296889,    2.696330,    3.186122,    3.795631,    4.560787,    5.517483,    6.680565,    8.000000,
    0.000000,    0.137808,    0.277503,    0.421029,    0.570452,    0.728033,    0.896318,    1.078251,    1.277321,    1.497757,    1.744788,    2.024977,    2.346656,    2.720432,    3.159700,    3.680917,    4.303056,    5.045039,    5.919141,    6.918371,    8.000000,
    0.000000,    0.161018,    0.324149,    0.491563,    0.665544,    0.848564,    1.043358,    1.253022,    1.481136,    1.731909,    2.010359,    2.322521,    2.675670,    3.078494,    3.541131,    4.074798,    4.690644,    5.397176,    6.195676,    7.073777,    8.000000,
    0.000000,    0.182118,    0.366519,    0.555537,    0.751609,    0.957334,    1.175540,    1.409357,    1.662307,    1.938398,    2.242232,    2.579094,    2.955020,    3.376758,    3.851541,    4.386511,    4.987553,    5.657352,    6.392611,    7.181065,    8.000000,
    0.000000,    0.200938,    0.404279,    0.612467,    0.828032,    1.053637,    1.292125,    1.546576,    1.820353,    2.117164,    2.441093,    2.796621,    3.188576,    3.621990,    4.101779,    4.632160,    5.215716,    5.852074,    6.536354,    7.257873,    8.000000,
    0.000000,    0.217360,    0.437200,    0.662030,    0.894429,    1.137071,    1.392766,    1.664485,    1.955385,    2.268829,    2.608376,    2.977739,    3.380689,    3.820863,    4.301439,    4.824648,    5.391085,    5.998879,    6.642864,    7.314073,    8.000000,
    0.000000,    0.231307,    0.465138,    0.704037,    0.950595,    1.207469,    1.477402,    1.763231,    2.067894,    2.394413,    2.745861,    3.125288,    3.535597,    3.979349,    4.458481,    4.973920,    5.525108,    6.109502,    6.722152,    7.355558,    8.000000,
    0.000000,    0.242737,    0.488017,    0.738397,    0.996459,    1.264826,    1.546160,    1.843164,    2.158567,    2.495090,    2.855390,    3.241977,    3.657081,    4.102474,    4.579233,    5.087455,    5.625936,    6.191877,    6.780690,    7.386009,    8.000000,
    0.000000,    0.251628,    0.505806,    0.765086,    1.032035,    1.309232,    1.599266,    1.904720,    2.228143,    2.572010,    2.938653,    3.330169,    3.748296,    4.194250,    4.668539,    5.170744,    5.699314,    6.251388,    6.822727,    7.407789,    8.000000,
    0.000000,    0.257977,    0.518501,    0.784118,    1.057377,    1.340820,    1.636973,    1.948327,    2.277298,    2.626178,    2.997067,    3.391774,    3.811703,    4.257710,    4.729944,    5.227685,    5.749199,    6.291641,    6.851046,    7.422423,    8.000000,
    0.000000,    0.261784,    0.526112,    0.795523,    1.072551,    1.359715,    1.659501,    1.974340,    2.306565,    2.658360,    3.031684,    3.428178,    3.849054,    4.294963,    4.765860,    5.260866,    5.778166,    6.314942,    6.867397,    7.430858,    8.000000,
    0.000000,    0.263053,    0.528648,    0.799323,    1.077605,    1.366005,    1.666996,    1.982988,    2.316286,    2.669037,    3.043154,    3.440223,    3.861392,    4.307248,    4.777682,    5.271769,    5.787667,    6.322573,    6.872745,    7.433615,    8.000000,
    0.000000,    0.261786,    0.526115,    0.795528,    1.072558,    1.359723,    1.659510,    1.974350,    2.306576,    2.658372,    3.031695,    3.428189,    3.849065,    4.294973,    4.765868,    5.260874,    5.778172,    6.314947,    6.867400,    7.430860,    8.000000,
    0.000000,    0.257981,    0.518508,    0.784129,    1.057391,    1.340836,    1.636992,    1.948348,    2.277319,    2.626200,    2.997089,    3.391796,    3.811724,    4.257730,    4.729962,    5.227700,    5.749211,    6.291651,    6.851052,    7.422426,    8.000000,
    0.000000,    0.251634,    0.505817,    0.765101,    1.032055,    1.309256,    1.599294,    1.904750,    2.228175,    2.572043,    2.938686,    3.330201,    3.748326,    4.194278,    4.668564,    5.170767,    5.699332,    6.251402,    6.822736,    7.407794,    8.000000,
    0.000000,    0.242744,    0.488031,    0.738417,    0.996485,    1.264857,    1.546195,    1.843203,    2.158608,    2.495131,    2.855432,    3.242018,    3.657120,    4.102510,    4.579266,    5.087483,    5.625959,    6.191895,    6.780702,    7.386015,    8.000000,
    0.000000,    0.231316,    0.465155,    0.704061,    0.950626,    1.207506,    1.477444,    1.763277,    2.067942,    2.394463,    2.745911,    3.125337,    3.535643,    3.979392,    4.458520,    4.973953,    5.525136,    6.109524,    6.722167,    7.355565,    8.000000,
    0.000000,    0.217369,    0.437218,    0.662057,    0.894463,    1.137113,    1.392813,    1.664536,    1.955439,    2.268885,    2.608431,    2.977793,    3.380741,    3.820911,    4.301483,    4.824686,    5.391116,    5.998903,    6.642880,    7.314081,    8.000000,
    0.000000,    0.200948,    0.404299,    0.612496,    0.828069,    1.053681,    1.292176,    1.546630,    1.820411,    2.117223,    2.441153,    2.796679,    3.188632,    3.622042,    4.101826,    4.632201,    5.215749,    5.852099,    6.536371,    7.257881,    8.000000,
    0.000000,    0.182128,    0.366539,    0.555567,    0.751647,    0.957379,    1.175591,    1.409413,    1.662366,    1.938460,    2.242293,    2.579155,    2.955078,    3.376811,    3.851589,    4.386552,    4.987588,    5.657378,    6.392628,    7.181074,    8.000000,
    0.000000,    0.161028,    0.324169,    0.491592,    0.665582,    0.848609,    1.043408,    1.253077,    1.481195,    1.731969,    2.010419,    2.322581,    2.675726,    3.078547,    3.541178,    4.074839,    4.690678,    5.397202,    6.195693,    7.073786,    8.000000,
    0.000000,    0.137818,    0.277522,    0.421057,    0.570488,    0.728076,    0.896367,    1.078304,    1.277377,    1.497815,    1.744846,    2.025034,    2.346710,    2.720482,    3.159745,    3.680956,    4.303088,    5.045063,    5.919158,    6.918379,    8.000000,
    0.000000,    0.112724,    0.227049,    0.344631,    0.467243,    0.596847,    0.735687,    0.886404,    1.052203,    1.237077,    1.446124,    1.686008,    1.965607,    2.296934,    2.696370,    3.186157,    3.795660,    4.560809,    5.517498,    6.680573,    8.000000,
    0.000000,    0.086032,    0.173323,    0.263179,    0.357010,    0.456389,    0.563136,    0.679429,    0.807963,    0.952173,    1.116573,    1.307273,    1.532783,    1.805283,    2.142651,    2.571645,    3.132590,    3.885016,    4.909454,    6.286414,    8.000000,
    0.000000,    0.058081,    0.117032,    0.177757,    0.241234,    0.308567,    0.381042,    0.460219,    0.548053,    0.647084,    0.760727,    0.893734,    1.052973,    1.248767,    1.497311,    1.825187,    2.278041,    2.937214,    3.948888,    5.555631,    8.000000,
    0.000000,    0.029263,    0.058969,    0.089583,    0.121605,    0.155605,    0.192250,    0.232354,    0.276949,    0.327388,    0.385520,    0.453966,    0.536611,    0.639505,    0.772641,    0.953751,    1.217176,    1.636911,    2.393255,    3.987222,    8.000000,
    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    8.000000,
